code,lon,lat,name,city
KPHX,-112.011584,33.434278,Phoenix Sky Harbor Intl,Phoenix
KDVT,-112.082561,33.688317,Phoenix Deer Valley,Phoenix
KLUF,-112.383192,33.534947,Luke AFB,Glendale
KIWA,-111.655472,33.307833,Williams Gateway,Phoenix
KGYR,-112.378548,33.422956,Phoenix Goodyear,Goodyear
KGEU,-112.295357,33.527562,Glendale Mun,Glendale
KCGZ,-111.766833,32.954889,Casa Grande Mun,Casa Grande
KSAD,-109.634972,32.853314,Safford Regl,Safford
KRYN,-111.174578,32.142217,Ryan,Tucson
KTUS,-110.941028,32.116083,Tucson Intl,Tucson
KDMA,-110.883167,32.1665,Davis Monthan AFB,Tucson
KOLS,-110.847889,31.417722,Nogales Intl,Nogales
KFHU,-110.344389,31.588472,Sierra Vista Mun-Libby AAF,Ft Huachuca
KDUG,-109.603667,31.469028,Bisbee Douglas Intl,Douglas Bisbee
MMHO,-111.047856,29.095817,Gen Ignacio Pesqueira Garcia,Hermosillo
MMGM,-110.923717,27.969325,Gen Jose Ma Yanez Intl,Guaymas
MMCN,-109.833384,27.393044,Ciudad Obregon Intl,Ciudad Obregon
MMLT,-111.346969,25.989878,Loreto Intl,Loreto
MMLM,-109.0812,25.686089,Valle Del Fuerte International,Los Mochis
MMLP,-110.362542,24.072747,Gen Manuel Marquez De Leon,La Paz
MMSD,-109.720744,23.152078,Los Cabos Intl,San Jose Del Cabo
SCIP,-109.421667,-27.164722,Mataveri Intl,Isla De Pascua
CYCB,-105.138333,69.108056,Cambridge Bay,Cambridge Bay
CYSF,-105.841389,59.250278,Stony Rapids,Stony Rapids
CYKJ,-105.6175,57.256111,Key Lake,Key Lake
CYVT,-108.4175,55.841944,Buffalo Narrows,Buffalo Narrows
CYVC,-105.261945,55.151389,La Ronge,La Ronge
CYLJ,-108.522778,54.125278,Meadow Lake,Meadow Lake
CYQW,-108.243611,52.769167,North Battleford (Cameron Mcin,North Battleford
CYPA,-105.672778,53.214167,Prince Albert (Glass Field),Prince Albert
CYXE,-106.699722,52.170833,Saskatoon/Diefenbaker Intl,Saskatoon
CYYN,-107.690556,50.291944,Swift Current,Swift Current
CYMJ,-105.559167,50.330278,Moose Jaw/Air Vice Marshall C.,Moose Jaw
KGGW,-106.614797,48.212456,Wokal/Glasgow Intl,Glasgow
KOLF,-105.575053,48.094517,Clayton,Wolf Point
KJDN,-106.952689,47.32875,Jordan,Jordan
KMLS,-105.886239,46.427961,Wiley,Miles City
KBIL,-108.542889,45.807667,Billings Logan Intl,Billings
KGEY,-108.083194,44.516445,South Big Horn Co,Greybull
KSHR,-106.980278,44.769195,Sheridan Co,Sheridan
KWRL,-107.95083,43.965714,Worland Mun,Worland
KBYG,-106.721789,44.381086,Johnson Co,Buffalo
KGCC,-105.539361,44.348917,Gillette-Campbell Co,Gillette
KRIW,-108.459842,43.064236,Riverton Regl,Riverton
KLND,-108.729839,42.815236,Hunt,Lander
KCPR,-106.464403,42.907972,Natrona Co Intl,Casper
KDGW,-105.385828,42.797175,Converse Co,Douglas
KRWL,-107.199939,41.805597,Rawlins Mun/Harvey,Rawlins
KSAA,-106.823528,41.444858,Shively,Saratoga
KLAR,-105.675,41.312055,Laramie Regl,Laramie
KCAG,-107.521648,40.495222,Craig-Moffat,Craig
KHDN,-107.217669,40.481169,Yampa Valley,Hayden
KEEO,-107.88592,40.0488,Meeker,Meeker
KEGE,-106.917708,39.642569,Eagle Co Regl,Eagle
KRIL,-107.72695,39.526314,Garfield Co Regl,Rifle
KSBS,-106.8663,40.516258,Steamboat Springs/Adams,Steamboat Springs
KFNL,-105.011339,40.451817,Ft Collins-Loveland Mun,Ft Collins-Loveland
KBJC,-105.117217,39.908786,Jeffco,Denver
KGJT,-108.526736,39.122414,Walker,Grand Junction
KMTJ,-107.894244,38.509797,Montrose Regl,Montrose
KGUC,-106.933028,38.533944,Gunnison-Crested Butte Regl,Gunnison
KLXV,-106.316111,39.220278,Lake Co,Leadville
KASE,-106.868861,39.223167,Aspen-Pitkin Co/Sardy,Aspen
KCEZ,-108.628067,37.303,Cortez Mun,Cortez
KTEX,-107.908481,37.953758,Telluride Regl,Telluride
KFMN,-108.229944,36.74125,Four Corners Regl,Farmington
KDRO,-107.753769,37.151517,Durango-La Plata Co,Durango
KALS,-105.866556,37.434917,San Luis Valley Regl/Bergman,Alamosa
KGNT,-107.901989,35.167286,Grants-Milan Mun,Grants
KLAM,-106.269417,35.879803,Los Alamos,Los Alamos
KAXX,-105.289906,36.422,Angel Fire,Angel Fire
KSKX,-105.672428,36.458189,Taos Regl,Taos
KSAF,-106.089422,35.617108,Santa Fe Mun,Santa Fe
KLVS,-105.142389,35.654222,Las Vegas Mun,Las Vegas
KONM,-106.903139,34.022472,Socorro Mun,Socorro
KAEG,-106.795169,35.145156,Double Eagle Ii,Albuquerque
KABQ,-106.609194,35.040222,Albuquerque Intl Sunport,Albuquerque
KTCS,-107.27175,33.236944,Truth Or Consequences Mun,Truth Or Consequences
KSVC,-108.156386,32.636547,Grant Co,Silver City
KSRR,-105.53475,33.46285,Sierra Blanca Regl,Ruidoso
KHMN,-106.1065,32.8525,Holloman AFB,Alamogordo
KLSB,-108.690975,32.332781,Lordsburg Mun,Lordsburg
KDMN,-107.720639,32.262305,Deming Mun,Deming
KLRU,-106.921972,32.289417,Las Cruces Intl,Las Cruces
KELP,-106.377806,31.806667,El Paso Intl,El Paso
KBIF,-106.38,31.8495,Biggs AAF,Ft Bliss
MMCS,-106.428761,31.636361,Abraham Gonzalez Intl,Ciudad Juarez
MMCU,-105.963889,28.702778,Gen Div P A Roberto Fierro Vil,Chihuahua
MMCL,-107.475153,24.765055,Culiacan Intl,Culiacan
MMMZ,-106.264444,23.161389,Gen Rafael Buelna Intl,Mazatlan
MMPR,-105.254203,20.680075,Lic Gustavo Diaz Ordaz Intl,Puerto Vallarta
CYFO,-101.681667,54.678056,Flin Flon,Flin Flon
CYBU,-104.008333,53.3325,Nipawin,Nipawin
CYQV,-102.461667,51.264722,Yorkton,Yorkton
CYQR,-104.665833,50.431945,Regina Intl,Regina
KISN,-103.642347,48.177939,Sloulin Intl,Williston
CYEN,-102.965833,49.210278,Estevan,Estevan
KMOT,-101.280334,48.259378,Minot Intl,Minot
KMIB,-101.357667,48.4155,Minot AFB,Minot
KGDV,-104.807186,47.138706,Dawson Community,Glendive
KSDY,-104.192555,47.706859,Sidney-Richland Mun,Sidney
KHZE,-101.580944,47.289861,Mercer Co Regl,Hazen
KDIK,-102.801953,46.797389,Dickinson-Theodore Roosevelt R,Dickinson
KBHK,-104.259447,46.347636,Baker Mun,Baker
KHEI,-102.655917,46.014856,Hettinger Mun,Hettinger
KSPF,-103.782958,44.480322,Black Hills-Ice,Spearfish
KECS,-104.31792,43.88545,Mondell,Newcastle
KCUT,-103.617695,43.733317,Custer Co,Custer
KRAP,-103.057369,44.045322,Rapid City Regl,Rapid City
KRCA,-103.1035,44.145,Ellsworth AFB,Rapid City
KPHP,-101.599061,44.048628,Philip,Philip
KIEN,-102.511011,43.022511,Pine Ridge,Pine Ridge
KCDR,-103.095417,42.837555,Chadron Mun,Chadron
KTOR,-104.1527,42.064547,Torrington Mun,Torrington
KBFF,-103.595639,41.874028,Western Nebraska Regl/Heilig,Scottsbluff
KCYS,-104.811839,41.155722,Cheyenne Regional/ Jerry Olson,Cheyenne
KIBM,-103.677389,41.188056,Kimball Mun/Arraj,Kimball
KAIA,-102.803769,42.053225,Alliance Mun,Alliance
KSNY,-102.985278,41.101333,Sidney Mun/Carr,Sidney
KOGA,-101.769695,41.119472,Searle,Ogallala
KGXY,-104.633211,40.437406,Greeley-Weld Co,Greeley
KSTK,-103.26485,40.615331,Sterling Mun,Sterling
KAKO,-103.222028,40.175633,Colorado Plains Regl,Akron
KFTG,-104.543139,39.78525,Front Range,Denver
KDEN,-104.673178,39.861656,Denver Intl,Denver
KBKF,-104.751667,39.701667,Buckley AFB,Aurora
KAPA,-104.849294,39.570128,Centennial,Denver
KHEQ,-102.272689,40.569431,Holyoke Mun,Holyoke
KIML,-101.620094,40.510414,Imperial Mun,Imperial
KSYF,-101.795917,39.761056,Cheyenne Co Mun,St Francis
KFCS,-104.7565,38.678333,Butts AAF (Fort Carson),Ft Carson
KCOS,-104.70025,38.805806,City Of Colorado Springs Mun,Colorado Springs
KAFF,-104.813033,38.969714,USAF Academy,Colorado Springs
KLIC,-103.666339,39.272764,Limon Mun,Limon
KPUB,-104.496581,38.289086,Pueblo Meml,Pueblo
KLHX,-103.509431,38.04972,La Junta Mun,La Junta
KITR,-102.285389,39.2425,Kit Carson Co,Burlington
KGLD,-101.698992,39.370622,Renner/Goodland Mun,Goodland
KLAA,-102.688495,38.0697,Lamar Mun,Lamar
KTAD,-104.340675,37.259378,Stokes,Trinidad
KRTN,-104.502183,36.741528,Raton Mun/Crews,Raton
KGUY,-101.507781,36.685072,Guymon Mun,Guymon
KEHA,-101.880011,37.000736,Elkhart-Morton Co,Elkhart
KCAO,-103.150231,36.445181,Clayton Municipal Airpark,Clayton
KTCC,-103.603186,35.182778,Tucumcari Mun,Tucumcari
KDHT,-102.547208,36.023428,Dalhart Mun,Dalhart
KBGD,-101.394053,35.700042,Hutchinson Co,Borger
KAMA,-101.70593,35.219369,Rick Husband Amarillo Intl,Amarillo
KDUX,-102.013089,35.857931,Moore Co,Dumas
KCVS,-103.322175,34.382855,Cannon AFB,Clovis
KHRX,-102.326414,34.857758,Hereford Mun,Hereford
KCVN,-103.079278,34.425139,Clovis Mun,Clovis
KPVW,-101.717336,34.168147,Hale Co,Plainview
KROW,-104.530556,33.301556,Roswell Intl Air Center,Roswell
KHOB,-103.217028,32.687528,Lea Co Regl,Hobbs
KLBB,-101.822778,33.663639,Lubbock Preston Smith Intl,Lubbock
KGNC,-102.652661,32.675336,Gaines Co,Seminole
KCNM,-104.263278,32.337472,Cavern City,Carlsbad
KINK,-103.201364,31.779628,Winkler Co,Wink
KPEQ,-103.510722,31.382389,Pecos Mun,Pecos
KODO,-102.387089,31.920566,Odessa-Schlemeyer,Odessa
KMAF,-102.201914,31.942528,Midland Intl,Midland
KMDD,-102.101028,32.036525,Midland,Midland
KBPG,-101.521639,32.212611,Big Spring McMahon-Wrinkle,Big Spring
KMRF,-104.017586,30.371103,Marfa Mun,Marfa
KFST,-102.916139,30.915666,Ft Stockton-Pecos Co,Ft Stockton
MMMV,-101.470125,26.956022,Monclova Intl,Monclova
MMTC,-103.410672,25.568292,Torreon Intl,Torreon
MMDO,-104.527461,24.126033,Durango Intl,Durango
MMZC,-102.685769,22.897394,Gen Leobardo C Ruiz Intl,Zacatecas
MMEP,-104.842564,21.419425,Tepic,Tepic
MMAS,-102.317897,21.705486,Jesus Teran Intl,Aguascalientes
MMGL,-103.311144,20.521836,Don Miguel Hidalgo Intl,Guadalajara
MMLO,-101.480964,20.993306,De Guanajuato Intl,Leon
MMZO,-104.558475,19.144764,Playa De Oro Intl,Manzanillo
MMIA,-103.5776,19.277011,Colima,Colima
MMPN,-102.038886,19.396453,Lic And Gen Ignacio Lopez Rayo,Uruapan
MMZH,-101.460553,17.601622,Ixtapa-Zihuatanejo Intl,Ixtapa-Zihuatanejo
CYBQ,-98.512222,58.706111,Tadoule Lake,Tadoule Lake
CYYL,-101.076111,56.863889,Lynn Lake,Lynn Lake
CYTH,-97.864167,55.801111,Thompson,Thompson
CYQD,-101.091111,53.971389,The Pas,The Pas
CYNE,-97.844167,53.958333,Norway House,Norway House
CYDN,-100.0525,51.100833,Barker,Dauphin
CYBR,-99.952,49.910167,Brandon Muni,Brandon
CYPG,-98.274722,49.902778,Southport,Portage La Prairie
KRUG,-100.024275,48.390358,Rugby Mun,Rugby
KDVL,-98.908778,48.114244,Devils Lake Mun,Devils Lake
KBIS,-100.745739,46.772733,Bismarck Mun,Bismarck
KJMS,-98.678184,46.929711,Jamestown Regl,Jamestown
KMBG,-100.407919,45.546503,Mobridge Mun,Mobridge
KGWR,-97.64325,46.218722,Gwinner-Melroe,Gwinner
KABR,-98.421833,45.449056,Aberdeen Regl,Aberdeen
KPIR,-100.285964,44.382678,Pierre Regl,Pierre
KHON,-98.228542,44.3852,Huron Regl,Huron
KMHE,-98.038611,43.774833,Mitchell Mun,Mitchell
KVTN,-100.547536,42.857822,Miller,Valentine
KANW,-99.992972,42.579222,Ainsworth Mun,Ainsworth
KONL,-98.688055,42.469889,The O'Neill Mun-Baker,O'Neill
KTIF,-100.569014,41.96217,Thomas Co,Thedford
KLBF,-100.683656,41.126211,North Platte Regl-Bird,North Platte
KLXN,-99.777278,40.791,Kelly,Lexington
KBBW,-99.642169,41.43645,Broken Bow Mun,Broken Bow
KODX,-98.952361,41.62425,Sharp,Ord
KBVN,-98.055761,41.728578,Albion Mun,Albion
KGRI,-98.309639,40.967542,Central Nebraska Regl,Grand Island
KJYR,-97.622778,40.89675,York Mun,York
KAUH,-97.994556,40.894139,Aurora Mun-Potter,Aurora
KMCK,-100.592083,40.206278,McCook Mun,McCook
KCBK,-101.046572,39.427531,Shalz,Colby
KHLC,-99.831495,39.378836,Hill City Mun,Hill City
KHDE,-99.337333,40.452694,Brewster,Holdrege
KEAR,-99.006778,40.727028,Kearney Mun,Kearney
KHJH,-97.586972,40.15225,Hebron Mun,Hebron
KHSI,-98.427889,40.60525,Hastings Mun,Hastings
KCNK,-97.652317,39.549253,Blosser Mun,Concordia
KHYS,-99.273172,38.842211,Hays Regl,Hays
KRSL,-98.811775,38.872122,Russell Mun,Russell
KSLN,-97.652169,38.790967,Salina Mun,Salina
KGBD,-98.859192,38.344256,Great Bend Mun,Great Bend
KHUT,-97.860639,38.0655,Hutchinson Mun,Hutchinson
KGCK,-100.724414,37.927517,Garden City Regl,Garden City
KDDC,-99.966756,37.764661,Dodge City Regl,Dodge City
KLBL,-100.959861,37.044208,Liberal Mun,Liberal
KPTT,-98.74687,37.701614,Pratt Industrial,Pratt
KAVK,-98.669947,36.773169,Alva Regl,Alva
KHHF,-100.403633,35.89532,Hemphill Co,Canadian
KPYX,-100.751578,36.412917,Perryton Ochiltree Co,Perryton
KGAG,-99.776425,36.295539,Gage,Gage
KPPA,-100.996264,35.613,Perry Lefors,Pampa
KELK,-99.394267,35.430795,Elk City Mun,Elk City
KJWG,-98.42075,35.864709,Watonga Regl,Watonga
KWDG,-97.791111,36.379203,Enid Woodring Regl,Enid
KEND,-97.9165,36.339167,Vance AFB,Enid
KCLK,-98.932689,35.538256,Clinton Regl,Clinton
KCSM,-99.2005,35.339839,Clinton-Sherman,Clinton
KPWA,-97.647217,35.53455,Wiley Post,Oklahoma City
KOKC,-97.600733,35.393089,Will Rogers World,Oklahoma City
KCDS,-100.287992,34.433781,Childress Mun,Childress
KAXS,-99.3381,34.698783,Altus/Quartz Mountain Regl,Altus
KHBR,-99.051353,34.991309,Hobart Mun,Hobart
KLTS,-99.273975,34.663958,Altus AFB,Altus
KFSI,-98.402167,34.649834,Post AAF,Ft Sill
KDUC,-97.959861,34.470875,Halliburton,Duncan
KLAW,-98.416636,34.567714,Lawton-Ft Sill Regl,Lawton
KSPS,-98.491894,33.988797,Sheppard AFB/Wichita Falls Mun,Wichita Falls
KFDR,-98.98387,34.352047,Frederick Mun,Frederick
KSWW,-100.466564,32.467364,Avenger,Sweetwater
KSNK,-100.950467,32.693389,Winston,Snyder
KABI,-99.681897,32.411319,Abilene Regl,Abilene
KDYS,-99.8546,32.420756,Dyess AFB,Abilene
KRPH,-98.555278,33.110222,Graham Mun,Graham
KLUD,-97.580556,33.254639,Decatur Mun,Decatur
KXBP,-97.828389,33.175333,Bridgeport Mun,Bridgeport
KBKD,-98.891,32.719047,Stephens Co,Breckenridge
KMWL,-98.060175,32.781606,Mineral Wells,Mineral Wells
KGDJ,-97.816947,32.444417,Granbury Mun,Granbury
KCOM,-99.403611,31.841139,Coleman Mun,Coleman
KSJT,-100.496306,31.357764,San Angelo Regl/Mathis,San Angelo
KMKN,-98.600325,31.916814,Comanche Co-City,Comanche
KBWD,-98.956494,31.793622,Brownwood Regl,Brownwood
KMNZ,-98.148639,31.665928,Hamilton Mun,Hamilton
KSEP,-98.177667,32.215322,Clark Mun,Stephenville
KBBD,-99.324639,31.178167,Curtis,Brady
KGOP,-97.796967,31.421275,City-Co,Gatesville
KGRK,-97.828928,31.067239,Gray AAF,Ft Hood
KILE,-97.6865,31.085834,Skylark Field,Killeen
KSOA,-100.648561,30.5857,Sonora Mun,Sonora
KOZA,-101.202972,30.735281,Ozona Mun,Ozona
KJCT,-99.763455,30.511267,Kimble Co,Junction
KECU,-100.173856,29.946919,Edwards Co,Rocksprings
KAQO,-98.66025,30.784503,Llano Mun,Llano
KATT,-97.701672,30.298625,Mueller Mun,Austin
KBMQ,-98.238611,30.738928,Burnet Mun-Craddock,Burnet
KGTU,-97.679383,30.678808,Georgetown Mun,Georgetown
KERV,-99.085678,29.97673,Kerrville Mun-Schreiner,Kerrville
KSAT,-98.469778,29.533694,San Antonio Intl,San Antonio
KHYI,-97.864764,29.893683,San Marcos Mun,San Marcos
KBAZ,-98.042222,29.7045,New Braunfels Mun,New Braunfels
KAUS,-97.669889,30.194528,Austin Bergstrom Intl,Austin
KDLF,-100.777591,29.359786,Laughlin AFB,Del Rio
KDRT,-100.925847,29.372833,Del Rio Intl,Del Rio
KUVA,-99.743583,29.211336,Garner,Uvalde
MMPG,-100.534405,28.627369,Piedras Negras Intl,Piedras Negras
KCZT,-99.823633,28.52225,Dimmit Co,Carrizo Springs
KSSF,-98.471142,29.337008,Stinson Mun,San Antonio
KSKF,-98.581103,29.38423,Lackland AFB Kelly Fld Annex,San Antonio
KHDO,-99.176667,29.359528,Hondo Mun,Hondo
KPEZ,-98.519986,28.954189,Pleasanton Mun,Pleasanton
KRND,-98.278014,29.528903,Randolph AFB,Universal City
KCOT,-99.220164,28.458255,Cotulla-La Salle Co,Cotulla
KLRD,-99.461545,27.543739,Laredo Intl,Laredo
MMNL,-99.569919,27.443364,Quetzalcoatl Intl,Nuevo Laredo
KCRP,-97.501222,27.770361,Corpus Christi Intl,Corpus Christi
KRBO,-97.690525,27.778544,Nueces Co,Robstown
KNQI,-97.816941,27.500314,Kingsville NAS,Kingsville
KALI,-98.026945,27.740889,Alice Intl,Alice
KNOG,-98.051666,27.901167,Orange Grove NALF,Orange Grove
KHBV,-98.736972,27.349556,Hogg Co,Hebbronville
KBKS,-98.121172,27.206833,Brooks Co,Falfurrias
MMIO,-100.928353,25.549786,Plan De Guadalupe Intl,Saltillo
MMMY,-100.106667,25.778333,Gen Mariano Escobedo Intl,Monterrey
MMAN,-100.237211,25.865605,Del Norte Intl,Monterrey
KHRL,-97.654389,26.2285,Valley Intl,Harlingen
KEBG,-98.122222,26.441667,Edinburg Intl,Edinburg
KMFE,-98.238611,26.175833,McAllen Miller Intl,McAllen
MMMA,-97.525233,25.769947,Gen Servando Canales Intl,Matamoros
MMRX,-98.22825,26.008586,Gen Lucio Blanco,Reynosa
MMCV,-98.956444,23.70343,Gral Pedro Jose Mendez Intl,Ciudad Victoria
MMSP,-100.930761,22.254261,Ponciano Arriaga Intl,San Luis Potosi
MMTM,-97.864414,22.289822,Gen Francisco Javier Mina Intl,Tampico
MMQT,-100.185661,20.617375,Intercontinental De Queretaro,Queretaro
MMMM,-101.025375,19.84987,Gen Francisco J Mujica Intl,Morelia
MMTO,-99.566036,19.337086,Lic Adolfo Lopez Mateos Intl,Toluca
MMMX,-99.072195,19.436275,Lic Benito Juarez Intl,Mexico City
MMPB,-98.371503,19.158139,Hermanos Serdan Intl,Puebla
MMCB,-99.261592,18.834511,Gen Mariano Matamoros,Cuernavaca
MMAA,-99.75382,16.757097,Gen Juan N Alvarez Intl,Acapulco
CYRB,-94.969444,74.716944,Resolute Bay,Resolute Bay
CYHK,-95.850278,68.635555,Gjoa Haven,Gjoa Haven
CYBK,-96.077778,64.298889,Baker Lake,Baker Lake
CYEK,-94.070833,61.094167,Arviat,Arviat
CYYQ,-94.057222,58.737222,Churchill,Churchill
CYGX,-94.710555,56.3575,Gillam,Gillam
CYIV,-94.653611,53.857222,Island Lake,Island Lake
CYBV,-97.018333,52.358889,Berens River,Berens River
CYRL,-93.793055,51.066945,Red Lake,Red Lake
CYWG,-97.234444,49.91,Winnipeg Intl,Winnipeg
CYQK,-94.363056,49.788334,Kenora,Kenora
KHCO,-96.943003,48.752731,Hallock Mun,Hallock
KROX,-95.697033,48.856003,Roseau Mun/Billberg,Roseau
KRDR,-97.400789,47.961267,Grand Forks AFB,Grand Forks
KGFK,-97.176111,47.949256,Grand Forks Intl,Grand Forks
KCKN,-96.621619,47.841695,Crookston Mun-Kirkwood,Crookston
KGAF,-97.3709,48.404595,Grafton Mun,Grafton
KTVF,-96.183372,48.065494,Thief River Falls Regl,Thief River Falls
KRRT,-95.348389,48.941389,Warroad Intl-Carlson,Warroad
KBDE,-94.612222,48.728445,Baudette Intl,Baudette
KVWU,-94.5169,48.154131,Waskish Mun,Waskish
KFSE,-95.7735,47.592819,Fosston Mun,Fosston
KFAR,-96.815764,46.92065,Hector Intl,Fargo
KJKJ,-96.663744,46.839272,Moorhead Mun,Moorhead
KDTL,-95.885569,46.825167,Detroit Lakes-Wething,Detroit Lakes
KBJI,-94.933722,47.509425,Bemidji-Beltrami Co,Bemidji
KADC,-95.210955,46.450269,Wadena Mun,Wadena
KPKD,-95.073133,46.900625,Park Rapids Mun-Konshok,Park Rapids
KPWC,-94.3817,46.724789,Pine River Regl,Pine River
KXVG,-94.204003,46.990164,Longville Mun,Longville
KBWP,-96.607361,46.244108,Stern,Wahpeton
KETH,-96.543539,45.780461,Wheaton Mun,Wheaton
KFFM,-96.1567,46.284403,Fergus Falls Mun-Mickelson,Fergus Falls
KAQP,-96.004333,45.227528,Appleton Mun,Appleton
KBBB,-95.650564,45.331933,Benson Mun,Benson
KMOX,-95.967186,45.56597,Morris Mun,Morris
KVVV,-96.424422,45.305664,Ortonville Mun-Martinson,Ortonville
KSAZ,-94.806603,46.380881,Staples Mun,Staples
KAXN,-95.394678,45.866295,Chandler,Alexandria
KBRD,-94.138075,46.398308,Brainerd Lakes Regional,Brainerd
KLXL,-94.347408,45.949664,"Little Falls/Morrison Co, Lind",Little Falls
KGHW,-95.320431,45.643892,Glenwood Mun,Glenwood
KMGG,-93.985589,45.235994,Maple Lake Mun,Maple Lake
KLJF,-94.507269,45.097128,Litchfield Mun,Litchfield
KCFE,-93.843303,45.159047,Buffalo Mun,Buffalo
KSTC,-94.059878,45.546556,St Cloud Regl,St Cloud
KATY,-97.15472,44.913981,Watertown Mun,Watertown
KDXX,-96.177736,44.986239,Lac Qui Parle County,Madison
KMML,-95.822328,44.450069,Southwest Minnesota Regl Marsh,Marshall
KMVE,-95.71025,44.969056,Montevideo-Chippewa Co,Montevideo
KMDS,-97.085933,44.015972,Madison Mun,Madison
KLYV,-96.215786,43.62117,Aanenson,Luverne
KPQN,-96.300311,43.983303,Pipestone Mun,Pipestone
KRWF,-95.082255,44.547203,Redwood Falls Mun,Redwood Falls
KOVL,-95.032778,44.778572,Olivia Regl,Olivia
KGDB,-95.556017,44.753283,Granite Falls Mun/Lenzen-Roe M,Granite Falls
KULM,-94.502308,44.319572,New Ulm Mun,New Ulm
KHCD,-94.382506,44.859878,Hutchinson Mun-Butler,Hutchinson
KGYL,-94.081211,44.756044,Glencoe Mun,Glencoe
KMJQ,-94.986547,43.650042,Jackson Mun,Jackson
KTKC,-95.607261,44.249114,Tracy Mun,Tracy
KOTG,-95.579222,43.655056,Worthington Mun,Worthington
KMWM,-95.109408,43.913403,Windom Mun,Windom
KMKT,-93.918744,44.221644,Mankato Regl,Mankato
KJYG,-94.557936,43.986319,St James Mun,St James
KFRM,-94.415617,43.643942,Fairmont Mun,Fairmont
KFSD,-96.741914,43.582014,Foss,Sioux Falls
KYKN,-97.385944,42.916694,Gurney Mun,Yankton
KORC,-96.062797,42.990264,Orange City Mun,Orange City
KSHL,-95.833433,43.208394,Sheldon Mun,Sheldon
KLCG,-96.981417,42.241889,Wayne Mun,Wayne
KSUX,-96.384361,42.402611,Sioux Gateway/Col. Bud Day Fie,Sioux City
KLRJ,-96.193703,42.777958,Le Mars Mun,Le Mars
KEST,-94.746428,43.407181,Estherville Mun,Estherville
KSPW,-95.202806,43.165528,Spencer Mun,Spencer
KAXA,-94.271992,43.077911,Algona Mun,Algona
KSLB,-95.240667,42.59725,Storm Lake Mun,Storm Lake
KCKP,-95.55595,42.731694,Cherokee Mun,Cherokee
KEBS,-93.868861,42.436639,Webster City Mun,Webster City
KCAV,-93.758908,42.741944,Clarion Mun,Clarion
KFOD,-94.19255,42.551456,Ft Dodge Regl,Ft Dodge
KOFK,-97.435111,41.985472,Stefan Meml,Norfolk
KTQE,-96.177945,41.763528,Tekamah,Tekamah
KAHQ,-96.594028,41.241333,Wahoo Mun,Wahoo
KLNK,-96.75925,40.850972,Lincoln,Lincoln
KPMV,-95.917889,40.95025,Plattsmouth Mun,Plattsmouth
KOMA,-95.893789,41.302647,Eppley,Omaha
KOFF,-95.908505,41.119325,Offutt AFB,Omaha
KMLE,-96.11169,41.195705,Millard Mun,Omaha
KFET,-96.520194,41.449139,Fremont Mun,Fremont
KCBF,-95.759872,41.259461,Council Bluffs Mun,Council Bluffs
KADU,-94.920541,41.701375,Audubon Co,Audubon
KDNS,-95.380719,41.986434,Denison Mun,Denison
KHNR,-95.339639,41.584389,Harlan Mun,Harlan
KCIN,-94.789,42.046195,Neu,Carroll
KPRO,-94.159903,41.828014,Perry Mun,Perry
KBNW,-93.8476,42.049569,Boone Mun,Boone
KAIO,-95.046906,41.407267,Atlantic Mun,Atlantic
KRDK,-95.259861,41.010528,Red Oak Mun,Red Oak
KCSQ,-94.363305,41.021444,Creston Mun,Creston
KBIE,-96.754111,40.301278,Beatrice Mun,Beatrice
KAFK,-95.865694,40.606889,Nebraska City Mun,Nebraska City
KMYZ,-96.630633,39.855325,Marysville Mun,Marysville
KICL,-95.026428,40.721783,Schenck,Clarinda
KFNB,-95.591991,40.078786,Brenner,Falls City
KSDA,-95.413667,40.751611,Shenandoah Mun,Shenandoah
KLWD,-93.902169,40.633334,Lamoni Mun,Lamoni
KSTJ,-94.909705,39.771944,Rosecrans Meml,St Joseph
KFRI,-96.7645,39.055333,Marshall AAF,Ft Riley
KMHK,-96.670834,39.140972,Manhattan Regl,Manhattan
KFOE,-95.663611,38.950944,Forbes,Topeka
KEWK,-97.275228,38.057095,Newton City Co,Newton
KEMP,-96.191166,38.332111,Emporia Mun,Emporia
KIXD,-94.890303,38.830906,New Century Aircenter,Olathe
KLWC,-95.216583,39.011142,Lawrence Mun,Lawrence
KMCI,-94.713905,39.297606,Kansas City Intl,Kansas City
KOJC,-94.735109,38.847592,Johnson Co Executive,Olathe
KTOP,-95.622483,39.068659,Philip Billard Mun,Topeka
KGPH,-94.309644,39.332508,Clay Co Regl,Mosby
KMKC,-94.59275,39.12325,Wheeler Downtown,Kansas City
